event_date,event_name,event_url,fight_url,event_location,r_fighter,b_fighter,weight_class,gender,total_rounds,is_title_bout,referee,winner,method,finish_round,time_sec,total_fight_time_sec,r_height,b_height,height_diff,r_reach,b_reach,reach_diff,r_ape_index,b_ape_index,ape_index_diff,r_stance,b_stance,r_weight,b_weight,weight_diff,r_date_of_birth,b_date_of_birth,r_age_at_event,b_age_at_event,age_at_event_diff,r_sig_str,b_sig_str,sig_str_diff,r_sig_str_att,b_sig_str_att,sig_str_att_diff,r_sig_str_acc,b_sig_str_acc,sig_str_acc_diff,r_str,b_str,str_diff,r_str_att,b_str_att,str_att_diff,r_str_acc,b_str_acc,str_acc_diff,r_kd,b_kd,kd_diff,r_head,b_head,head_diff,r_body,b_body,body_diff,r_leg,b_leg,leg_diff,r_distance,b_distance,distance_diff,r_clinch,b_clinch,clinch_diff,r_ground,b_ground,ground_diff,r_td,b_td,td_diff,r_td_att,b_td_att,td_att_diff,r_td_acc,b_td_acc,td_acc_diff,r_sub_att,b_sub_att,sub_att_diff,r_rev,b_rev,rev_diff,r_ctrl_sec,b_ctrl_sec,ctrl_sec_diff,r_name,b_name,r_rd1_kd,b_rd1_kd,r_rd1_sig_str,r_rd1_sig_str_att,b_rd1_sig_str,b_rd1_sig_str_att,r_rd1_str,r_rd1_str_att,b_rd1_str,b_rd1_str_att,r_rd1_td,r_rd1_td_att,b_rd1_td,b_rd1_td_att,r_rd1_sub_att,b_rd1_sub_att,r_rd1_rev,b_rd1_rev,r_rd1_ctrl_sec,b_rd1_ctrl_sec,r_rd1_head,r_rd1_head_att,b_rd1_head,b_rd1_head_att,r_rd1_body,r_rd1_body_att,b_rd1_body,b_rd1_body_att,r_rd1_leg,r_rd1_leg_att,b_rd1_leg,b_rd1_leg_att,r_rd1_distance,r_rd1_distance_att,b_rd1_distance,b_rd1_distance_att,r_rd1_clinch,r_rd1_clinch_att,b_rd1_clinch,b_rd1_clinch_att,r_rd1_ground,r_rd1_ground_att,b_rd1_ground,b_rd1_ground_att,r_rd2_kd,b_rd2_kd,r_rd2_sig_str,r_rd2_sig_str_att,b_rd2_sig_str,b_rd2_sig_str_att,r_rd2_str,r_rd2_str_att,b_rd2_str,b_rd2_str_att,r_rd2_td,r_rd2_td_att,b_rd2_td,b_rd2_td_att,r_rd2_sub_att,b_rd2_sub_att,r_rd2_rev,b_rd2_rev,r_rd2_ctrl_sec,b_rd2_ctrl_sec,r_rd2_head,r_rd2_head_att,b_rd2_head,b_rd2_head_att,r_rd2_body,r_rd2_body_att,b_rd2_body,b_rd2_body_att,r_rd2_leg,r_rd2_leg_att,b_rd2_leg,b_rd2_leg_att,r_rd2_distance,r_rd2_distance_att,b_rd2_distance,b_rd2_distance_att,r_rd2_clinch,r_rd2_clinch_att,b_rd2_clinch,b_rd2_clinch_att,r_rd2_ground,r_rd2_ground_att,b_rd2_ground,b_rd2_ground_att,r_rd3_kd,b_rd3_kd,r_rd3_sig_str,r_rd3_sig_str_att,b_rd3_sig_str,b_rd3_sig_str_att,r_rd3_str,r_rd3_str_att,b_rd3_str,b_rd3_str_att,r_rd3_td,r_rd3_td_att,b_rd3_td,b_rd3_td_att,r_rd3_sub_att,b_rd3_sub_att,r_rd3_rev,b_rd3_rev,r_rd3_ctrl_sec,b_rd3_ctrl_sec,r_rd3_head,r_rd3_head_att,b_rd3_head,b_rd3_head_att,r_rd3_body,r_rd3_body_att,b_rd3_body,b_rd3_body_att,r_rd3_leg,r_rd3_leg_att,b_rd3_leg,b_rd3_leg_att,r_rd3_distance,r_rd3_distance_att,b_rd3_distance,b_rd3_distance_att,r_rd3_clinch,r_rd3_clinch_att,b_rd3_clinch,b_rd3_clinch_att,r_rd3_ground,r_rd3_ground_att,b_rd3_ground,b_rd3_ground_att,r_rd4_kd,b_rd4_kd,r_rd4_sig_str,r_rd4_sig_str_att,b_rd4_sig_str,b_rd4_sig_str_att,r_rd4_str,r_rd4_str_att,b_rd4_str,b_rd4_str_att,r_rd4_td,r_rd4_td_att,b_rd4_td,b_rd4_td_att,r_rd4_sub_att,b_rd4_sub_att,r_rd4_rev,b_rd4_rev,r_rd4_ctrl_sec,b_rd4_ctrl_sec,r_rd4_head,r_rd4_head_att,b_rd4_head,b_rd4_head_att,r_rd4_body,r_rd4_body_att,b_rd4_body,b_rd4_body_att,r_rd4_leg,r_rd4_leg_att,b_rd4_leg,b_rd4_leg_att,r_rd4_distance,r_rd4_distance_att,b_rd4_distance,b_rd4_distance_att,r_rd4_clinch,r_rd4_clinch_att,b_rd4_clinch,b_rd4_clinch_att,r_rd4_ground,r_rd4_ground_att,b_rd4_ground,b_rd4_ground_att,r_rd5_kd,b_rd5_kd,r_rd5_sig_str,r_rd5_sig_str_att,b_rd5_sig_str,b_rd5_sig_str_att,r_rd5_str,r_rd5_str_att,b_rd5_str,b_rd5_str_att,r_rd5_td,r_rd5_td_att,b_rd5_td,b_rd5_td_att,r_rd5_sub_att,b_rd5_sub_att,r_rd5_rev,b_rd5_rev,r_rd5_ctrl_sec,b_rd5_ctrl_sec,r_rd5_head,r_rd5_head_att,b_rd5_head,b_rd5_head_att,r_rd5_body,r_rd5_body_att,b_rd5_body,b_rd5_body_att,r_rd5_leg,r_rd5_leg_att,b_rd5_leg,b_rd5_leg_att,r_rd5_distance,r_rd5_distance_att,b_rd5_distance,b_rd5_distance_att,r_rd5_clinch,r_rd5_clinch_att,b_rd5_clinch,b_rd5_clinch_att,r_rd5_ground,r_rd5_ground_att,b_rd5_ground,b_rd5_ground_att
2/26/2011,UFC 127: Penn vs Fitch,http://ufcstats.com/event-details/88a9bc81271ccd89,http://ufcstats.com/fight-details/76e6177c401f2176,"Sydney, New South Wales, Australia",Chris Camozzi,Kyle Noke,Middleweight,Men,3,0,John Sharp,Blue,Submission,1,95,95,74,73,1,75,76,-1,1.01,1.04,-0.03,Orthodox,Southpaw,185,170,15,11/20/1986,3/18/1980,24,30,-6,4,4,0,7,10,-3,0.57,0.4,0.17,4,4,0,7,10,-3,0.57,0.4,0.17,0,0,0,0,0.5,-0.5,0.5,0.25,0.25,0.5,0.25,0.25,1,0.75,0.25,0,0,0,0,0.25,-0.25,0,1,-1,1,1,0,0,1,-1,0,1,-1,0,0,0,39,0,39,Chris Camozzi,Kyle Noke,0,0,4,7,4,10,4,7,4,10,0,1,1,1,0,1,0,0,39,0,0,3,2,8,2,2,1,1,2,2,1,1,4,7,3,9,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2011,UFC 127: Penn vs Fitch,http://ufcstats.com/event-details/88a9bc81271ccd89,http://ufcstats.com/fight-details/72372c31dee3cadc,"Sydney, New South Wales, Australia",Ross Pearson,Spencer Fisher,Lightweight,Men,3,0,Herb Dean,Red,Decision - Unanimous,3,300,900,68,67,1,69,68,1,1.01,1.01,0,Orthodox,Southpaw,155,155,0,9/26/1984,5/9/1976,26,34,-8,59,38,21,198,151,47,0.3,0.25,0.05,69,43,26,210,156,54,0.33,0.28,0.05,0,0,0,0.64,0.55,0.09,0.16,0.1,0.06,0.18,0.34,-0.16,0.84,0.86,-0.02,0.13,0.1,0.03,0.01,0.02,-0.01,3,1,2,6,1,5,0.5,1,-0.5,0,0,0,0,0,0,116,32,84,Ross Pearson,Spencer Fisher,0,0,15,57,19,45,15,57,20,46,0,1,1,1,0,0,0,0,5,17,12,50,8,33,1,3,1,2,2,4,10,10,14,55,17,42,1,2,1,2,0,0,1,1,0,0,26,74,13,61,29,77,14,62,0,1,0,0,0,0,0,0,24,1,16,55,9,54,5,13,2,4,5,6,2,3,23,70,12,58,3,4,1,3,0,0,0,0,0,0,18,67,6,45,25,76,9,48,3,4,0,0,0,0,0,0,87,14,10,53,4,41,4,7,1,2,4,7,1,2,13,55,4,42,4,6,2,3,1,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2011,UFC 127: Penn vs Fitch,http://ufcstats.com/event-details/88a9bc81271ccd89,http://ufcstats.com/fight-details/fec8b9760d6bb235,"Sydney, New South Wales, Australia",Alexander Gustafsson,James Te Huna,Light Heavyweight,Men,3,0,Marc Goddard,Red,Submission,1,267,267,77,74,3,79,75,4,1.03,1.01,0.01,Orthodox,Orthodox,205,185,20,1/15/1987,9/29/1981,24,29,-5,4,6,-2,9,6,3,0.44,1,-0.56,17,34,-17,22,34,-12,0.77,1,-0.23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,4,-2,0.5,0.25,0.25,2,0,2,0,0,0,58,174,-116,Alexander Gustafsson,James Te Huna,0,0,4,9,6,6,17,22,34,34,1,2,1,4,2,0,0,0,58,174,4,9,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2011,UFC 127: Penn vs Fitch,http://ufcstats.com/event-details/88a9bc81271ccd89,http://ufcstats.com/fight-details/ae07b35f2797242e,"Sydney, New South Wales, Australia",Nick Ring,Riki Fukuda,Middleweight,Men,3,0,Leon Roberts,Red,Decision - Unanimous,3,300,900,72,72,0,74,73,1,1.03,1.01,0.01,Southpaw,Southpaw,185,185,0,2/10/1979,1/6/1981,32,30,2,41,28,13,125,82,43,0.33,0.34,-0.01,46,65,-19,130,121,9,0.35,0.54,-0.19,0,0,0,0.31,0.71,-0.4,0.14,0.14,0,0.53,0.14,0.39,0.87,0.67,0.2,0.12,0.28,-0.16,0,0.03,-0.03,0,6,-6,1,9,-8,0,0.67,-0.67,0,0,0,0,0,0,4,294,-290,Nick Ring,Riki Fukuda,0,0,19,44,9,22,19,44,13,26,0,0,2,3,0,0,0,0,0,89,6,26,7,18,2,3,0,0,11,15,2,4,17,42,9,22,2,2,0,0,0,0,0,0,0,0,19,60,12,40,23,64,19,47,0,0,1,3,0,0,0,0,4,21,7,40,8,32,4,4,3,6,8,16,1,2,16,57,8,34,3,3,4,6,0,0,0,0,0,0,3,21,7,20,4,22,33,48,0,1,3,3,0,0,0,0,0,184,0,16,5,18,0,0,1,1,3,5,1,1,3,20,2,12,0,1,4,6,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2011,UFC 127: Penn vs Fitch,http://ufcstats.com/event-details/88a9bc81271ccd89,http://ufcstats.com/fight-details/e4b5f0358ce7bad4,"Sydney, New South Wales, Australia",Tom Blackledge,Anthony Perosh,Light Heavyweight,Men,3,0,John Sharp,Blue,Submission,1,165,165,,75,,,75,,,1,,Orthodox,Orthodox,205,205,0,,10/5/1972,,38,,8,7,1,13,13,0,0.62,0.54,0.08,8,11,-3,13,18,-5,0.62,0.61,0.01,0,0,0,0.75,1,-0.25,0.12,0,0.12,0.12,0,0.12,0.5,0.42,0.08,0,0,0,0.5,0.57,-0.07,0,1,-1,0,4,-4,0,0.25,-0.25,0,1,-1,0,0,0,9,68,-59,Tom Blackledge,Anthony Perosh,0,0,8,13,7,13,8,13,11,18,0,0,1,4,0,1,0,0,9,68,6,11,7,13,1,1,0,0,1,1,0,0,4,9,3,6,0,0,0,0,4,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2011,UFC 127: Penn vs Fitch,http://ufcstats.com/event-details/88a9bc81271ccd89,http://ufcstats.com/fight-details/5b6796a9194d339b,"Sydney, New South Wales, Australia",Zhang Tiequan,Jason Reinhardt,Featherweight,Men,3,0,Steve Perceval,Red,Submission,1,48,48,68,66,2,69,,,1.01,,,Orthodox,Orthodox,155,135,20,7/25/1978,10/31/1969,32,41,-9,4,2,2,11,6,5,0.36,0.33,0.03,4,2,2,11,6,5,0.36,0.33,0.03,0,0,0,1,0.5,0.5,0,0,0,0,0.5,-0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,-9,Zhang Tiequan,Jason Reinhardt,0,0,4,11,2,6,4,11,2,6,0,0,0,0,1,0,0,0,0,9,4,11,1,5,0,0,0,0,0,0,1,1,4,10,2,5,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2011,UFC 127: Penn vs Fitch,http://ufcstats.com/event-details/88a9bc81271ccd89,http://ufcstats.com/fight-details/6ac1478baeddaae8,"Sydney, New South Wales, Australia",Mark Hunt,Chris Tuchscherer,Heavyweight,Men,3,0,John Sharp,Red,KO/TKO,2,101,401,70,74,-4,72,76,-4,1.03,1.03,0,Orthodox,Orthodox,265,258,7,3/23/1974,9/8/1975,36,35,1,14,9,5,43,37,6,0.33,0.24,0.09,24,22,2,56,52,4,0.43,0.42,0.01,1,0,1,1,0.88,0.12,0,0.11,-0.11,0,0,0,0.92,0.77,0.15,0.07,0.11,-0.04,0,0.11,-0.11,0,1,-1,0,4,-4,0,0.25,-0.25,0,0,0,0,0,0,2,105,-103,Mark Hunt,Chris Tuchscherer,0,0,9,29,7,27,19,42,20,42,0,0,1,2,0,0,0,0,0,105,9,28,6,26,0,1,1,1,0,0,0,0,8,27,5,25,1,2,1,1,0,0,1,1,1,0,5,14,2,10,5,14,2,10,0,0,0,2,0,0,0,0,2,0,5,13,2,10,0,1,0,0,0,0,0,0,5,14,2,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2011,UFC 127: Penn vs Fitch,http://ufcstats.com/event-details/88a9bc81271ccd89,http://ufcstats.com/fight-details/062816ff1b591bbb,"Sydney, New South Wales, Australia",Maciej Jewtuszko,Curt Warburton,Lightweight,Men,3,0,Steve Perceval,Blue,Decision - Unanimous,3,300,900,72,72,0,,73,,,1.01,,Southpaw,Orthodox,155,155,0,1/31/1981,,30,,,30,18,12,67,58,9,0.45,0.31,0.14,45,52,-7,86,112,-26,0.52,0.46,0.06,0,0,0,0.63,0.72,-0.09,0.3,0.05,0.25,0.06,0.22,-0.16,0.86,0.77,0.09,0.13,0.05,0.08,0,0.16,-0.16,0,4,-4,0,7,-7,0,0.57,-0.57,0,0,0,0,0,0,0,499,-499,Maciej Jewtuszko,Curt Warburton,0,0,1,4,3,19,5,8,26,52,0,0,1,1,0,0,0,0,0,229,0,3,3,17,1,1,0,0,0,0,0,2,1,4,0,7,0,0,0,0,0,0,3,12,0,0,11,28,7,20,16,34,14,30,0,0,2,2,0,0,0,0,0,138,6,22,4,15,5,5,1,1,0,1,2,4,8,25,6,17,3,3,1,2,0,0,0,1,0,0,18,35,8,19,24,44,12,30,0,0,1,4,0,0,0,0,0,132,13,30,6,17,3,3,0,0,2,2,2,2,17,32,8,18,1,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2011,UFC 127: Penn vs Fitch,http://ufcstats.com/event-details/88a9bc81271ccd89,http://ufcstats.com/fight-details/f825e17e7a1332cd,"Sydney, New South Wales, Australia",BJ Penn,Jon Fitch,Welterweight,Men,3,0,Herb Dean,Draw,Draw,3,300,900,69,72,-3,70,74,-4,1.01,1.03,-0.01,Orthodox,Orthodox,155,170,-15,12/13/1978,2/24/1978,32,33,-1,12,47,-35,29,72,-43,0.41,0.65,-0.24,48,231,-183,66,287,-221,0.73,0.8,-0.07,0,0,0,0.75,0.61,0.14,0.08,0.19,-0.11,0.16,0.19,-0.03,0.08,0.1,-0.02,0.66,0.34,0.32,0.25,0.55,-0.3,2,4,-2,3,11,-8,0.67,0.36,0.31,1,0,1,0,2,-2,216,643,-427,BJ Penn,Jon Fitch,0,0,6,10,7,16,28,32,23,33,1,2,0,5,1,0,0,1,147,145,4,8,1,9,0,0,5,6,2,2,1,1,0,1,1,1,5,7,6,12,1,2,0,3,0,0,5,16,14,21,18,30,59,73,1,1,1,3,0,0,0,1,69,213,4,14,7,12,1,1,3,5,0,1,4,4,0,6,2,2,3,8,6,11,2,2,6,8,0,0,1,3,26,35,2,4,149,181,0,0,3,3,0,0,0,0,0,285,1,3,21,30,0,0,1,1,0,0,4,4,1,3,2,3,0,0,4,4,0,0,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2011,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/event-details/a54fc2d6fc224dc3,http://ufcstats.com/fight-details/42536a8cf2eda678,"Louisville, Kentucky, USA",Diego Sanchez,Martin Kampmann,Welterweight,Men,3,0,Herb Dean,Red,Decision - Unanimous,3,300,900,70,72,-2,72,72,0,1.03,1,0.03,Southpaw,Orthodox,170,170,0,12/31/1981,4/17/1982,29,28,1,51,77,-26,202,200,2,0.25,0.39,-0.14,51,79,-28,202,202,0,0.25,0.39,-0.14,0,1,-1,0.8,0.93,-0.13,0.15,0.05,0.1,0.03,0.01,0.02,0.6,0.76,-0.16,0.39,0.23,0.16,0,0,0,1,0,1,15,0,15,0.07,0,0.07,0,0,0,0,0,0,97,21,76,Diego Sanchez,Martin Kampmann,0,1,10,37,32,64,10,37,33,65,0,5,0,0,0,0,0,0,32,17,5,31,30,62,4,5,2,2,1,1,0,0,8,34,25,55,2,3,7,9,0,0,0,0,0,0,22,77,26,66,22,77,27,67,0,7,0,0,0,0,0,0,44,1,20,73,24,63,1,3,2,3,1,1,0,0,8,44,19,52,14,33,7,14,0,0,0,0,0,0,19,88,19,70,19,88,19,70,1,3,0,0,0,0,0,0,21,3,16,82,18,67,3,6,0,2,0,0,1,1,15,75,15,61,4,13,4,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2011,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/event-details/a54fc2d6fc224dc3,http://ufcstats.com/fight-details/08602f790f09d949,"Louisville, Kentucky, USA",CB Dollaway,Mark Munoz,Middleweight,Men,3,0,Mario Yamasaki,Blue,KO/TKO,1,54,54,74,72,2,76,71,5,1.03,0.99,0.04,Orthodox,Orthodox,185,185,0,8/10/1983,2/9/1978,27,33,-6,2,4,-2,5,7,-2,0.4,0.57,-0.17,2,4,-2,5,7,-2,0.4,0.57,-0.17,0,1,-1,0,1,-1,0.5,0,0.5,0.5,0,0.5,0.5,0.25,0.25,0,0.25,-0.25,0.5,0.5,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,12,5,7,CB Dollaway,Mark Munoz,0,1,2,5,4,7,2,5,4,7,1,1,0,0,0,0,0,0,12,5,0,2,4,7,1,2,0,0,1,1,0,0,1,4,1,3,0,0,1,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2011,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/event-details/a54fc2d6fc224dc3,http://ufcstats.com/fight-details/4186686dbd9957cd,"Louisville, Kentucky, USA",Alessio Sakara,Chris Weidman,Middleweight,Men,3,0,Gary Copeland,Blue,Decision - Unanimous,3,300,900,72,74,-2,72,78,-6,1,1.05,-0.05,Orthodox,Orthodox,185,185,0,9/2/1981,6/17/1984,29,26,3,27,45,-18,71,105,-34,0.38,0.43,-0.05,34,98,-64,79,171,-92,0.43,0.57,-0.14,0,0,0,0.4,0.86,-0.46,0.4,0,0.4,0.18,0.13,0.05,0.74,0.55,0.19,0.18,0.04,0.14,0.07,0.4,-0.33,0,5,-5,0,8,-8,0,0.62,-0.62,0,0,0,1,0,1,3,480,-477,Alessio Sakara,Chris Weidman,0,0,10,29,14,46,10,29,16,48,0,0,0,3,0,0,0,0,0,58,5,21,10,42,2,4,0,0,3,4,4,4,10,28,12,41,0,1,2,5,0,0,0,0,0,0,10,23,17,28,11,24,45,62,0,0,2,2,0,0,1,0,3,187,2,14,15,26,6,7,0,0,2,2,2,2,7,17,10,18,3,5,0,1,0,1,7,9,0,0,7,19,14,31,13,26,37,61,0,0,3,3,0,0,0,0,0,235,4,15,14,31,3,4,0,0,0,0,0,0,3,15,3,13,2,2,0,1,2,2,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2011,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/event-details/a54fc2d6fc224dc3,http://ufcstats.com/fight-details/f06030bf27ebe337,"Louisville, Kentucky, USA",Brian Bowles,Damacio Page,Bantamweight,Men,3,0,Chris Kinman,Red,Submission,1,210,210,67,66,1,70,66,4,1.04,1,0.04,Orthodox,Orthodox,135,135,0,6/22/1980,9/30/1982,30,28,2,19,17,2,61,49,12,0.31,0.35,-0.04,20,18,2,62,50,12,0.32,0.36,-0.04,0,0,0,0.89,0.47,0.42,0.1,0.11,-0.01,0,0.41,-0.41,0.84,0.94,-0.1,0,0.05,-0.05,0.15,0,0.15,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,8,19,-11,Brian Bowles,Damacio Page,0,0,19,61,17,49,20,62,18,50,1,1,0,0,1,0,0,0,8,19,17,57,8,37,2,4,2,3,0,0,7,9,16,50,16,48,0,0,1,1,3,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2011,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/event-details/a54fc2d6fc224dc3,http://ufcstats.com/fight-details/67afd8e69820ffa0,"Louisville, Kentucky, USA",Steve Cantwell,Cyrille Diabate,Light Heavyweight,Men,3,0,Herb Dean,Blue,Decision - Unanimous,3,300,900,74,78,-4,75,81,-6,1.01,1.04,-0.02,Orthodox,Southpaw,185,205,-20,12/8/1986,10/6/1973,24,37,-13,28,146,-118,105,198,-93,0.27,0.74,-0.47,33,170,-137,112,225,-113,0.29,0.76,-0.47,0,1,-1,0.21,0.61,-0.4,0.46,0.2,0.26,0.32,0.17,0.15,0.89,0.85,0.04,0.07,0.08,-0.01,0.03,0.06,-0.03,1,1,0,7,1,6,0.14,1,-0.86,0,0,0,0,0,0,85,97,-12,Steve Cantwell,Cyrille Diabate,0,1,7,29,34,46,11,34,45,57,1,3,0,0,0,0,0,0,84,10,2,21,19,29,2,4,8,9,3,4,7,8,5,26,28,39,1,1,5,6,1,2,1,1,0,0,5,24,54,73,6,26,65,87,0,3,1,1,0,0,0,0,1,85,2,20,34,52,1,2,13,14,2,2,7,7,4,23,42,60,1,1,4,5,0,0,8,8,0,0,16,52,58,79,16,52,60,81,0,1,0,0,0,0,0,0,0,2,2,31,37,55,10,17,9,10,4,4,12,14,16,52,55,75,0,0,3,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2011,UFC Live: Sanchez vs Kampmann,http://ufcstats.com/event-details/a54fc2d6fc224dc3,http://ufcstats.com/fight-details/bbbb4c62c35f5390,"Louisville, Kentucky, USA",Joe Stevenson,Danny Castillo,Lightweight,Men,3,0,Gary Copeland,Blue,Decision - Unanimous,3,300,900,67,69,-2,70,71,-1,1.04,1.03,0.02,Orthodox,Orthodox,145,155,-10,6/15/1982,8/25/1979,28,31,-3,12,55,-43,45,103,-58,0.27,0.53,-0.26,21,82,-61,55,132,-77,0.38,0.62,-0.24,0,0,0,0.75,0.54,0.21,0.25,0.3,-0.05,0,0.14,-0.14,0.66,0.5,0.16,0.25,0.21,0.04,0.08,0.27,-0.19,2,5,-3,6,11,-5,0.33,0.45,-0.12,4,0,4,0,0,0,224,314,-90,Joe Stevenson,Danny Castillo,0,0,3,20,19,36,4,22,26,45,1,1,1,5,3,0,0,0,60,90,3,19,12,29,0,0,6,6,0,1,1,1,0,16,11,24,3,4,7,11,0,0,1,1,0,0,6,15,14,29,14,23,26,41,1,3,0,2,0,0,0,0,149,8,3,10,10,25,3,5,3,3,0,0,1,1,5,14,11,26,0,0,1,1,1,1,2,2,0,0,3,10,22,38,3,10,30,46,0,2,4,4,1,0,0,0,15,216,3,10,8,24,0,0,8,8,0,0,6,6,3,10,6,21,0,0,4,5,0,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
