window,test_span,gid,y,gender,division,config,p,is_men
1,[7118-7617],7389,0,men,Middleweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7390,0,men,Featherweight,A: top-240 WITHOUT alt~null,0.5106382978723404,True
1,[7118-7617],7391,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7392,0,men,Flyweight,A: top-240 WITHOUT alt~null,0.35294117647058826,True
1,[7118-7617],7393,1,women,Women's Strawweight,A: top-240 WITHOUT alt~null,0.5106382978723404,False
1,[7118-7617],7394,1,men,Lightweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7395,1,men,Welterweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7396,1,men,Middleweight,A: top-240 WITHOUT alt~null,0.85,True
1,[7118-7617],7397,1,men,Featherweight,A: top-240 WITHOUT alt~null,0.5510204081632653,True
1,[7118-7617],7398,0,women,Women's Flyweight,A: top-240 WITHOUT alt~null,0.6025641025641024,False
1,[7118-7617],7399,0,men,Featherweight,A: top-240 WITHOUT alt~null,0.35294117647058826,True
1,[7118-7617],7400,1,men,Welterweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7401,0,women,Women's Featherweight,A: top-240 WITHOUT alt~null,0.5106382978723404,False
1,[7118-7617],7402,1,men,Heavyweight,A: top-240 WITHOUT alt~null,0.8,True
1,[7118-7617],7403,0,women,Women's Flyweight,A: top-240 WITHOUT alt~null,0.5510204081632653,False
1,[7118-7617],7404,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.49122807017543857,True
1,[7118-7617],7405,1,men,Featherweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7406,0,men,Welterweight,A: top-240 WITHOUT alt~null,0.45454545454545453,True
1,[7118-7617],7407,0,men,Middleweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7408,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.6585365853658537,True
1,[7118-7617],7409,1,women,Women's Flyweight,A: top-240 WITHOUT alt~null,0.49122807017543857,False
1,[7118-7617],7410,0,men,Welterweight,A: top-240 WITHOUT alt~null,0.45454545454545453,True
1,[7118-7617],7411,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.49122807017543857,True
1,[7118-7617],7412,1,men,Middleweight,A: top-240 WITHOUT alt~null,0.5510204081632653,True
1,[7118-7617],7413,0,men,Flyweight,A: top-240 WITHOUT alt~null,0.21402794993789465,True
1,[7118-7617],7414,1,men,Bantamweight,A: top-240 WITHOUT alt~null,0.8,True
1,[7118-7617],7415,1,men,Light Heavyweight,A: top-240 WITHOUT alt~null,0.85,True
1,[7118-7617],7416,0,men,Light Heavyweight,A: top-240 WITHOUT alt~null,0.6585365853658537,True
1,[7118-7617],7417,0,women,Women's Strawweight,A: top-240 WITHOUT alt~null,0.6025641025641024,False
1,[7118-7617],7418,1,men,Catch Weight,A: top-240 WITHOUT alt~null,0.8717203211259431,True
1,[7118-7617],7419,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.5510204081632653,True
1,[7118-7617],7420,1,men,Middleweight,A: top-240 WITHOUT alt~null,0.9230769230769231,True
1,[7118-7617],7421,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.6585365853658537,True
1,[7118-7617],7422,0,men,Middleweight,A: top-240 WITHOUT alt~null,0.18181818181818182,True
1,[7118-7617],7423,0,men,Flyweight,A: top-240 WITHOUT alt~null,0.8,True
1,[7118-7617],7424,1,men,Featherweight,A: top-240 WITHOUT alt~null,0.8302176871749277,True
1,[7118-7617],7425,1,men,Welterweight,A: top-240 WITHOUT alt~null,0.49122807017543857,True
1,[7118-7617],7426,0,women,Women's Bantamweight,A: top-240 WITHOUT alt~null,0.45454545454545453,False
1,[7118-7617],7427,1,men,Lightweight,A: top-240 WITHOUT alt~null,0.6585365853658537,True
1,[7118-7617],7428,0,men,Flyweight,A: top-240 WITHOUT alt~null,0.5106382978723404,True
1,[7118-7617],7429,1,men,Lightweight,A: top-240 WITHOUT alt~null,0.6585365853658537,True
1,[7118-7617],7430,0,men,Featherweight,A: top-240 WITHOUT alt~null,0.35294117647058826,True
1,[7118-7617],7431,1,women,Women's Strawweight,A: top-240 WITHOUT alt~null,0.8,False
1,[7118-7617],7432,1,men,Lightweight,A: top-240 WITHOUT alt~null,0.5106382978723404,True
1,[7118-7617],7433,1,women,Women's Featherweight,A: top-240 WITHOUT alt~null,0.6585365853658537,False
1,[7118-7617],7434,0,men,Middleweight,A: top-240 WITHOUT alt~null,0.49122807017543857,True
1,[7118-7617],7435,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.5798414865205785,True
1,[7118-7617],7436,1,men,Welterweight,A: top-240 WITHOUT alt~null,0.85,True
1,[7118-7617],7437,0,men,Featherweight,A: top-240 WITHOUT alt~null,0.5510204081632653,True
1,[7118-7617],7438,1,men,Heavyweight,A: top-240 WITHOUT alt~null,0.6585365853658537,True
1,[7118-7617],7439,1,men,Flyweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7440,0,women,Women's Strawweight,A: top-240 WITHOUT alt~null,0.6585365853658537,False
1,[7118-7617],7441,1,men,Lightweight,A: top-240 WITHOUT alt~null,0.35294117647058826,True
1,[7118-7617],7442,1,women,Women's Bantamweight,A: top-240 WITHOUT alt~null,0.5510204081632653,False
1,[7118-7617],7443,1,men,Middleweight,A: top-240 WITHOUT alt~null,0.6585365853658537,True
1,[7118-7617],7444,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7445,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.18181818181818182,True
1,[7118-7617],7446,0,men,Bantamweight,A: top-240 WITHOUT alt~null,0.18181818181818182,True
1,[7118-7617],7447,1,men,Featherweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7448,1,men,Middleweight,A: top-240 WITHOUT alt~null,0.45454545454545453,True
1,[7118-7617],7449,1,men,Featherweight,A: top-240 WITHOUT alt~null,0.8,True
1,[7118-7617],7450,0,women,Women's Flyweight,A: top-240 WITHOUT alt~null,0.6585365853658537,False
1,[7118-7617],7451,1,men,Heavyweight,A: top-240 WITHOUT alt~null,0.9230769230769231,True
1,[7118-7617],7452,0,men,Welterweight,A: top-240 WITHOUT alt~null,0.45454545454545453,True
1,[7118-7617],7453,1,women,Women's Flyweight,A: top-240 WITHOUT alt~null,0.9230769230769231,False
1,[7118-7617],7454,0,men,Welterweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7455,1,men,Middleweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7456,1,men,Flyweight,A: top-240 WITHOUT alt~null,0.45454545454545453,True
1,[7118-7617],7457,1,men,Welterweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7458,1,men,Welterweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7459,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.35294117647058826,True
1,[7118-7617],7460,1,men,Heavyweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7461,0,men,Light Heavyweight,A: top-240 WITHOUT alt~null,0.35294117647058826,True
1,[7118-7617],7462,0,men,Lightweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7463,0,men,Welterweight,A: top-240 WITHOUT alt~null,0.45454545454545453,True
1,[7118-7617],7464,0,men,Flyweight,A: top-240 WITHOUT alt~null,0.49122807017543857,True
1,[7118-7617],7465,1,men,Featherweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7466,1,men,Flyweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
1,[7118-7617],7467,1,men,Featherweight,A: top-240 WITHOUT alt~null,0.5510204081632653,True
1,[7118-7617],7468,0,men,Welterweight,A: top-240 WITHOUT alt~null,0.6025641025641024,True
